defname;imagename;group;frame
af05;af05_018;6;1
af05;af05_019;6;2
af05;af05_020;6;3
af05;af05_021;6;4
af05;af05_022;6;5
af05;af05_023;6;6
af05;af05_024;6;7
af05;af05_001;7;0
af05;af05_002;7;1
af05;af05_003;7;2
af05;af05_004;7;3
af05;af05_005;7;4
af05;af05_006;7;5
af05;af05_007;7;6
af05;af05_008;7;7
af05;af05_033;8;0
af05;af05_034;8;1
af05;af05_035;8;2
af05;af05_036;8;3
af05;af05_037;8;4
af05;af05_038;8;5
af05;af05_039;8;6
af05;af05_040;8;7
af05;af05_025;9;0
af05;af05_026;9;1
af05;af05_027;9;2
af05;af05_028;9;3
af05;af05_029;9;4
af05;af05_030;9;5
af05;af05_031;9;6
af05;af05_032;9;7
avxamgr;AVXamGR0;0;0
ranweak;RanWeakn;0;0
ranweak;RanWeaks;0;1
ranweak;RanWeakh;0;2
ranweak;RanWeakh;0;3
tbinmag4;TBIMag4a;0;0
tbinmag4;TBIMag4b;0;1
tbinmag4;TBIMag4c;0;2
tbinmag4;TBIMag4d;0;3
tbinmag4;TBIMag4e;0;4
tbinmag4;TBIMag4f;0;5
tbinmag4;TBIMag4g;0;6
tbinmag4;TBIMag4h;0;7
tbinmag4;TBIMag4i;0;8
tbinmag4;TBIMag4j;0;9
avwswrd0;AvWSWRD0;0;0
avwswrd0;AvWSWRD0;0;1
avwswrd0;AvWSWRD0;0;2
avwswrd0;AvWSWRD0;0;3
avwswrd0;AvWSWRD0;0;4
avwswrd0;AvWSWRD0;0;5
avwswrd0;AvWSWRD0;0;6
avwswrd0;AvWSWRD0;0;7
avwswrd0;AvWSWRD1;0;8
avwswrd0;AvWSWRD2;0;9
avwswrd0;AvWSWRD3;0;10
avwswrd0;AvWSWRD4;0;11
avwswrd0;AvWSWRD4;0;12
avwswrd0;AvWSWRD3;0;13
avwswrd0;AvWSWRD2;0;14
avwswrd0;AvWSWRD1;0;15
avwswrd0;AvWSWRD0;0;16
avwswrd0;AvWSWRD0;0;17
avwswrd0;AvWSWRD0;0;18
avwswrd0;AvWSWRD0;0;19
avwswrd0;AvWSWRD0;0;20
avwswrd0;AvWSWRD0;0;21
avlxds01;AVLXds01;0;0
icm012;icm012n;0;0
icm012;icm012s;0;1
icm012;icm012d;0;2
icm012;icm012h;0;3
iam007;iam007n;0;0
iam007;iam007s;0;1
iam007;iam007d;0;2
iam007;iam007h;0;3
sp05_;Sp05_01;0;0
sp05_;Sp05_02;0;1
sp05_;Sp05_03;0;2
sp05_;Sp05_04;0;3
sp05_;Sp05_05;0;4
sp05_;Sp05_06;0;5
sp05_;Sp05_07;0;6
sp05_;Sp05_08;0;7
sp05_;Sp05_09;0;8
sp05_;Sp05_10;0;9
sp05_;Sp05_11;0;10
sp05_;Sp05_12;0;11
sp05_;Sp05_13;0;12
sp05_;Sp05_14;0;13
sp05_;Sp05_15;0;14
sp05_;Sp05_16;0;15
sp05_;Sp05_17;0;16
sp05_;Sp05_18;0;17
sp05_;Sp05_19;0;18
ava0095;AVA0095;0;0
abf02d;abf02g49;0;0
abf02d;abf02g50;0;1
abf02d;abf02g51;0;2
abf02d;abf02g52;0;3
abf02d;abf02g53;0;4
abf02d;abf02g54;0;5
abf02d;abf02g55;0;6
abf02d;abf02g56;0;7
abf02d;abf02g57;1;0
abf02d;abf02g58;1;1
abf02d;abf02g59;1;2
abf02d;abf02g60;1;3
abf02d;abf02g61;1;4
abf02d;abf02g62;1;5
abf02d;abf02g63;1;6
abf02d;abf02g64;1;7
abf02d;abf02g41;2;0
abf02d;abf02g42;2;1
abf02d;abf02g43;2;2
abf02d;abf02g44;2;3
abf02d;abf02g45;2;4
abf02d;abf02g46;2;5
abf02d;abf02g47;2;6
abf02d;abf02g48;2;7
abf02d;abf02g73;3;0
abf02d;abf02g74;3;1
abf02d;abf02g75;3;2
abf02d;abf02g76;3;3
abf02d;abf02g77;3;4
abf02d;abf02g78;3;5
abf02d;abf02g79;3;6
abf02d;abf02g80;3;7
abf02d;abf02g65;4;0
abf02d;abf02g66;4;1
abf02d;abf02g67;4;2
abf02d;abf02g68;4;3
abf02d;abf02g69;4;4
abf02d;abf02g70;4;5
abf02d;abf02g71;4;6
abf02d;abf02g72;4;7
abf02d;abf02g09;5;0
abf02d;abf02g10;5;1
abf02d;abf02g11;5;2
abf02d;abf02g12;5;3
abf02d;abf02g13;5;4
abf02d;abf02g14;5;5
abf02d;abf02g15;5;6
abf02d;abf02g16;5;7
abf02d;abf02g17;6;0
abf02d;abf02g18;6;1
abf02d;abf02g19;6;2
abf02d;abf02g20;6;3
abf02d;abf02g21;6;4
abf02d;abf02g22;6;5
abf02d;abf02g23;6;6
abf02d;abf02g24;6;7
abf02d;abf02g01;7;0
abf02d;abf02g02;7;1
abf02d;abf02g03;7;2
abf02d;abf02g04;7;3
abf02d;abf02g05;7;4
abf02d;abf02g06;7;5
abf02d;abf02g07;7;6
abf02d;abf02g08;7;7
abf02d;abf02g33;8;0
abf02d;abf02g34;8;1
abf02d;abf02g35;8;2
abf02d;abf02g36;8;3
abf02d;abf02g37;8;4
abf02d;abf02g38;8;5
abf02d;abf02g39;8;6
abf02d;abf02g40;8;7
abf02d;abf02g25;9;0
abf02d;abf02g26;9;1
abf02d;abf02g27;9;2
abf02d;abf02g28;9;3
abf02d;abf02g29;9;4
abf02d;abf02g30;9;5
abf02d;abf02g31;9;6
abf02d;abf02g32;9;7
avlswt02;AVLswt02;0;0
cbdwar;cbdwar35;0;0
cbdwar;cbdwar36;0;1
cbdwar;cbdwar37;0;2
cbdwar;cbdwar38;0;3
cbdwar;cbdwar39;0;4
cbdwar;cbdwar40;0;5
cbdwar;cbdwar41;0;6
cbdwar;cbdwar42;0;7
cbdwar;cbdwar25;1;0
cbdwar;cbdwar26;1;1
cbdwar;cbdwar27;1;2
cbdwar;cbdwar28;1;3
cbdwar;cbdwar27;1;4
cbdwar;cbdwar26;1;5
cbdwar;cbdwar25;1;6
cbdwar;cbdwar53;2;0
cbdwar;cbdwar29;2;1
cbdwar;cbdwar30;2;2
cbdwar;cbdwar31;2;3
cbdwar;cbdwar32;2;4
cbdwar;cbdwar31;2;5
cbdwar;cbdwar30;2;6
cbdwar;cbdwar29;2;7
cbdwar;cbdwar45;3;0
cbdwar;cbdwar46;3;1
cbdwar;cbdwar47;3;2
cbdwar;cbdwar48;3;3
cbdwar;cbdwar49;3;4
cbdwar;cbdwar50;3;5
cbdwar;cbdwar21;4;0
cbdwar;cbdwar22;4;1
cbdwar;cbdwar23;4;2
cbdwar;cbdwar24;4;3
cbdwar;cbdwar24;4;4
cbdwar;cbdwar24;4;5
cbdwar;cbdwar24;4;6
cbdwar;cbdwar24;4;7
cbdwar;cbdwar23;4;8
cbdwar;cbdwar22;4;9
cbdwar;cbdwar21;4;10
cbdwar;cbdwar45;5;0
cbdwar;cbdwar46;5;1
cbdwar;cbdwar17;5;2
cbdwar;cbdwar18;5;3
cbdwar;cbdwar19;5;4
cbdwar;cbdwar20;5;5
cbdwar;cbdwar51;7;0
cbdwar;cbdwar52;7;1
cbdwar;cbdwar52;8;0
cbdwar;cbdwar51;8;1
cbdwar;cbdwar51;9;0
cbdwar;cbdwar52;9;1
cbdwar;cbdwar52;10;0
cbdwar;cbdwar51;10;1
cbdwar;cbdwar01;11;0
cbdwar;cbdwar02;11;1
cbdwar;cbdwar03;11;2
cbdwar;cbdwar09;11;3
cbdwar;cbdwar10;11;4
cbdwar;cbdwar11;11;5
cbdwar;cbdwar12;11;6
cbdwar;cbdwar08;11;7
cbdwar;cbdwar01;12;0
cbdwar;cbdwar02;12;1
cbdwar;cbdwar03;12;2
cbdwar;cbdwar04;12;3
cbdwar;cbdwar05;12;4
cbdwar;cbdwar06;12;5
cbdwar;cbdwar07;12;6
cbdwar;cbdwar08;12;7
cbdwar;cbdwar01;13;0
cbdwar;cbdwar02;13;1
cbdwar;cbdwar03;13;2
cbdwar;cbdwar13;13;3
cbdwar;cbdwar14;13;4
cbdwar;cbdwar15;13;5
cbdwar;cbdwar16;13;6
cbdwar;cbdwar08;13;7
cbdwar;cbdwar33;20;0
cbdwar;cbdwar34;20;1
cbdwar;cbdwar43;21;0
cbdwar;cbdwar44;21;1
mubjoin;MuBjoinn;0;0
mubjoin;MuBjoins;0;1
mubjoin;MuBjoind;0;2
mubjoin;MuBjoinh;0;3
avlct6r0;AVLct6r0;0;0
avzevnt0;AVZevnt0;0;0
obhgs00;ObHGs00;0;0
tbfrcas2;TBFCas2;0;0
avlswp20;AVLswp20;0;0
edg;EDG1;0;0
edg;EDG2;0;1
edg;EDG3;0;2
edg;EDG4;0;3
edg;EDG5;0;4
edg;EDG6;0;5
edg;EDG7;0;6
edg;EDG8;0;7
edg;EDG9;0;8
edg;EDG10;0;9
edg;EDG11;0;10
edg;EDG12;0;11
edg;EDG13;0;12
edg;EDG14;0;13
edg;EDG15;0;14
edg;EDG16;0;15
edg;EDG17;0;16
edg;EDG18;0;17
edg;EDG19;0;18
edg;EDG20;0;19
edg;EDG21;0;20
edg;EDG22;0;21
edg;EDG23;0;22
edg;EDG24;0;23
edg;EDG25;0;24
edg;EDG26;0;25
edg;EDG27;0;26
edg;EDG28;0;27
edg;EDG29;0;28
edg;EDG30;0;29
edg;EDG31;0;30
edg;EDG32;0;31
edg;EDG33;0;32
edg;EDG34;0;33
edg;EDG35;0;34
edg;EDG36;0;35
tbnccas2;TBNCas2;0;0
avlrg04;AvLRG040;0;0
ava0037;AVA0037;0;0
cchydr;cchydr40;0;0
cchydr;cchydr41;0;1
cchydr;cchydr42;0;2
cchydr;cchydr43;0;3
cchydr;cchydr44;0;4
cchydr;cchydr45;0;5
cchydr;cchydr46;0;6
cchydr;cchydr47;0;7
cchydr;cchydr28;1;0
cchydr;cchydr29;1;1
cchydr;cchydr30;1;2
cchydr;cchydr31;1;3
cchydr;cchydr32;1;4
cchydr;cchydr33;1;5
cchydr;cchydr58;2;0
cchydr;cchydr34;2;1
cchydr;cchydr35;2;2
cchydr;cchydr36;2;3
cchydr;cchydr37;2;4
cchydr;cchydr36;2;5
cchydr;cchydr35;2;6
cchydr;cchydr34;2;7
cchydr;cchydr50;3;0
cchydr;cchydr51;3;1
cchydr;cchydr52;3;2
cchydr;cchydr53;3;3
cchydr;cchydr54;3;4
cchydr;cchydr55;3;5
cchydr;cchydr24;4;0
cchydr;cchydr25;4;1
cchydr;cchydr26;4;2
cchydr;cchydr27;4;3
cchydr;cchydr27;4;4
cchydr;cchydr27;4;5
cchydr;cchydr27;4;6
cchydr;cchydr26;4;7
cchydr;cchydr25;4;8
cchydr;cchydr24;4;9
cchydr;cchydr50;5;0
cchydr;cchydr51;5;1
cchydr;cchydr18;5;2
cchydr;cchydr19;5;3
cchydr;cchydr20;5;4
cchydr;cchydr21;5;5
cchydr;cchydr22;5;6
cchydr;cchydr23;5;7
cchydr;cchydr56;7;0
cchydr;cchydr57;7;1
cchydr;cchydr57;8;0
cchydr;cchydr56;8;1
cchydr;cchydr56;9;0
cchydr;cchydr57;9;1
cchydr;cchydr57;10;0
cchydr;cchydr56;10;1
cchydr;cchydr01;11;0
cchydr;cchydr02;11;1
cchydr;cchydr03;11;2
cchydr;cchydr04;11;3
cchydr;cchydr05;11;4
cchydr;cchydr06;11;5
cchydr;cchydr07;11;6
cchydr;cchydr08;11;7
cchydr;cchydr09;11;8
cchydr;cchydr10;11;9
cchydr;cchydr11;11;10
cchydr;cchydr12;11;11
cchydr;cchydr13;11;12
cchydr;cchydr14;11;13
cchydr;cchydr15;11;14
cchydr;cchydr16;11;15
cchydr;cchydr17;11;16
cchydr;cchydr01;12;0
cchydr;cchydr02;12;1
cchydr;cchydr03;12;2
cchydr;cchydr04;12;3
cchydr;cchydr05;12;4
cchydr;cchydr06;12;5
cchydr;cchydr07;12;6
cchydr;cchydr08;12;7
cchydr;cchydr09;12;8
cchydr;cchydr10;12;9
cchydr;cchydr11;12;10
cchydr;cchydr12;12;11
cchydr;cchydr13;12;12
cchydr;cchydr14;12;13
cchydr;cchydr15;12;14
cchydr;cchydr16;12;15
cchydr;cchydr17;12;16
cchydr;cchydr01;13;0
cchydr;cchydr02;13;1
cchydr;cchydr03;13;2
cchydr;cchydr04;13;3
cchydr;cchydr05;13;4
cchydr;cchydr06;13;5
cchydr;cchydr07;13;6
cchydr;cchydr08;13;7
cchydr;cchydr09;13;8
cchydr;cchydr10;13;9
cchydr;cchydr11;13;10
cchydr;cchydr12;13;11
cchydr;cchydr13;13;12
cchydr;cchydr14;13;13
cchydr;cchydr15;13;14
cchydr;cchydr16;13;15
cchydr;cchydr17;13;16
cchydr;cchydr01;14;0
cchydr;cchydr02;14;1
cchydr;cchydr03;14;2
cchydr;cchydr04;14;3
cchydr;cchydr05;14;4
cchydr;cchydr06;14;5
cchydr;cchydr07;14;6
cchydr;cchydr08;14;7
cchydr;cchydr09;14;8
cchydr;cchydr10;14;9
cchydr;cchydr11;14;10
cchydr;cchydr12;14;11
cchydr;cchydr13;14;12
cchydr;cchydr14;14;13
cchydr;cchydr15;14;14
cchydr;cchydr16;14;15
cchydr;cchydr17;14;16
cchydr;cchydr01;15;0
cchydr;cchydr02;15;1
cchydr;cchydr03;15;2
cchydr;cchydr04;15;3
cchydr;cchydr05;15;4
cchydr;cchydr06;15;5
cchydr;cchydr07;15;6
cchydr;cchydr08;15;7
cchydr;cchydr09;15;8
cchydr;cchydr10;15;9
cchydr;cchydr11;15;10
cchydr;cchydr12;15;11
cchydr;cchydr13;15;12
cchydr;cchydr14;15;13
cchydr;cchydr15;15;14
cchydr;cchydr16;15;15
cchydr;cchydr17;15;16
cchydr;cchydr01;16;0
cchydr;cchydr02;16;1
cchydr;cchydr03;16;2
cchydr;cchydr04;16;3
cchydr;cchydr05;16;4
cchydr;cchydr06;16;5
cchydr;cchydr07;16;6
cchydr;cchydr08;16;7
cchydr;cchydr09;16;8
cchydr;cchydr10;16;9
cchydr;cchydr11;16;10
cchydr;cchydr12;16;11
cchydr;cchydr13;16;12
cchydr;cchydr14;16;13
cchydr;cchydr15;16;14
cchydr;cchydr16;16;15
cchydr;cchydr17;16;16
cchydr;cchydr01;17;0
cchydr;cchydr02;17;1
cchydr;cchydr03;17;2
cchydr;cchydr04;17;3
cchydr;cchydr05;17;4
cchydr;cchydr06;17;5
cchydr;cchydr07;17;6
cchydr;cchydr08;17;7
cchydr;cchydr09;17;8
cchydr;cchydr10;17;9
cchydr;cchydr11;17;10
cchydr;cchydr12;17;11
cchydr;cchydr13;17;12
cchydr;cchydr14;17;13
cchydr;cchydr15;17;14
cchydr;cchydr16;17;15
cchydr;cchydr17;17;16
cchydr;cchydr01;18;0
cchydr;cchydr02;18;1
cchydr;cchydr03;18;2
cchydr;cchydr04;18;3
cchydr;cchydr05;18;4
cchydr;cchydr06;18;5
cchydr;cchydr07;18;6
cchydr;cchydr08;18;7
cchydr;cchydr09;18;8
cchydr;cchydr10;18;9
cchydr;cchydr11;18;10
cchydr;cchydr12;18;11
cchydr;cchydr13;18;12
cchydr;cchydr14;18;13
cchydr;cchydr15;18;14
cchydr;cchydr16;18;15
cchydr;cchydr17;18;16
cchydr;cchydr01;19;0
cchydr;cchydr02;19;1
cchydr;cchydr03;19;2
cchydr;cchydr04;19;3
cchydr;cchydr05;19;4
cchydr;cchydr06;19;5
cchydr;cchydr07;19;6
cchydr;cchydr08;19;7
cchydr;cchydr09;19;8
cchydr;cchydr10;19;9
cchydr;cchydr11;19;10
cchydr;cchydr12;19;11
cchydr;cchydr13;19;12
cchydr;cchydr14;19;13
cchydr;cchydr15;19;14
cchydr;cchydr16;19;15
cchydr;cchydr17;19;16
cchydr;cchydr38;20;0
cchydr;cchydr39;20;1
cchydr;cchydr48;21;0
cchydr;cchydr49;21;1
avlddsn2;Avlddsn2;0;0
ch05;ch05_01;0;0
ch05;ch05_01;1;0
ch05;ch05_02;1;1
ch05;ch05_03;1;2
ch05;ch05_04;1;3
ch05;ch05_05;2;0
ch05;ch05_06;2;1
ch05;ch05_07;2;2
ch05;ch05_08;2;3
ch05;ch05_08;2;4
ch05;ch05_08;2;5
ch05;ch05_08;2;6
ch05;ch05_08;2;7
ch05;ch05_07;2;8
ch05;ch05_06;2;9
ch05;ch05_05;2;10
ch05;ch05_09;3;0
ch05;ch05_10;3;1
ch05;ch05_11;3;2
ch05;ch05_12;3;3
ch05;ch05_12;3;4
ch05;ch05_12;3;5
ch05;ch05_12;3;6
ch05;ch05_12;3;7
ch05;ch05_11;3;8
ch05;ch05_10;3;9
ch05;ch05_09;3;10
ch05;ch05_13;4;0
ch05;ch05_14;4;1
ch05;ch05_15;4;2
ch05;ch05_16;4;3
ch05;ch05_17;4;4
ch05;ch05_18;4;5
ch05;ch05_19;4;6
ch05;ch05_20;4;7
avtore0;AVTore0;0;0
avlsh3r0;AVLsh3r0;0;0
charpy;charpy54;0;0
charpy;charpy55;0;1
charpy;charpy56;0;2
charpy;charpy57;0;3
charpy;charpy58;0;4
charpy;charpy59;0;5
charpy;charpy60;0;6
charpy;charpy42;1;0
charpy;charpy43;1;1
charpy;charpy44;1;2
charpy;charpy45;1;3
charpy;charpy46;1;4
charpy;charpy45;1;5
charpy;charpy46;1;6
charpy;charpy45;1;7
charpy;charpy44;1;8
charpy;charpy43;1;9
charpy;charpy42;1;10
charpy;charpy47;2;0
charpy;charpy48;2;1
charpy;charpy49;2;2
charpy;charpy50;2;3
charpy;charpy49;2;4
charpy;charpy48;2;5
charpy;charpy47;2;6
charpy;charpy66;3;0
charpy;charpy68;3;1
charpy;charpy67;3;2
charpy;charpy65;3;3
charpy;charpy64;3;4
charpy;charpy21;3;5
charpy;charpy35;4;0
charpy;charpy36;4;1
charpy;charpy37;4;2
charpy;charpy38;4;3
charpy;charpy39;4;4
charpy;charpy40;4;5
charpy;charpy41;4;6
charpy;charpy21;4;7
charpy;charpy28;5;0
charpy;charpy29;5;1
charpy;charpy30;5;2
charpy;charpy31;5;3
charpy;charpy32;5;4
charpy;charpy33;5;5
charpy;charpy34;5;6
charpy;charpy69;7;0
charpy;charpy70;7;1
charpy;charpy71;7;2
charpy;charpy71;8;0
charpy;charpy70;8;1
charpy;charpy69;8;2
charpy;charpy69;9;0
charpy;charpy70;9;1
charpy;charpy71;9;2
charpy;charpy71;10;0
charpy;charpy70;10;1
charpy;charpy69;10;2
charpy;charpy21;11;0
charpy;charpy11;11;1
charpy;charpy12;11;2
charpy;charpy13;11;3
charpy;charpy14;11;4
charpy;charpy15;11;5
charpy;charpy16;11;6
charpy;charpy17;11;7
charpy;charpy18;11;8
charpy;charpy19;11;9
charpy;charpy20;11;10
charpy;charpy21;11;11
charpy;charpy21;12;0
charpy;charpy01;12;1
charpy;charpy02;12;2
charpy;charpy03;12;3
charpy;charpy04;12;4
charpy;charpy05;12;5
charpy;charpy06;12;6
charpy;charpy07;12;7
charpy;charpy08;12;8
charpy;charpy09;12;9
charpy;charpy10;12;10
charpy;charpy21;12;11
charpy;charpy21;13;0
charpy;charpy22;13;1
charpy;charpy23;13;2
charpy;charpy24;13;3
charpy;charpy26;13;4
charpy;charpy27;13;5
charpy;charpy26;13;6
charpy;charpy25;13;7
charpy;charpy24;13;8
charpy;charpy22;13;9
charpy;charpy21;20;0
charpy;charpy51;20;1
charpy;charpy52;20;2
charpy;charpy53;20;3
charpy;charpy54;21;0
charpy;charpy61;21;1
charpy;charpy62;21;2
charpy;charpy63;21;3
charpy;charpy21;21;4
avlswmp5;avlswmp5;0;0
bores;BoRes0;0;0
bores;BoRes1;0;1
bores;BoRes2;0;2
bores;BoRes3;0;3
bores;BoRes4;0;4
bores;BoRes5;0;5
bores;BoRes6;0;6
bores;BoRes7;0;7
bores;BoRes8;0;8
avxrk1;AVXrk10;0;0
ava0012;AVA0012;0;0
obsws13a;ObSwS13a;0;0
obsns04;ObSnS04;0;0
tbtwsilo;TBTMrkS;0;0
tbncblak;TBNSmita;0;0
tbncblak;TBNSmitb;0;1
tbncblak;TBNSmitc;0;2
tbncblak;TBNSmitd;0;3
tbncblak;TBNSmite;0;4
tbncblak;TBNSmitf;0;5
tbncblak;TBNSmitg;0;6
tbncblak;TBNSmith;0;7
tbncblak;TBNSmiti;0;8
tbncblak;TBNSmitj;0;9
tbncup_6;TBNBon2;0;0
tbdnhal2;TBDHall2;0;0
avxcf1;AVXcf10;0;0
avlsh2r0;AVLsh2r0;0;0
c07spf62;C07spf78;0;0
c07spf62;C07spf79;0;1
c07spf62;C07spf80;0;2
ch015;ch015_01;0;0
ch015;ch015_01;1;0
ch015;ch015_02;1;1
ch015;ch015_03;1;2
ch015;ch015_04;1;3
ch015;ch015_05;2;0
ch015;ch015_06;2;1
ch015;ch015_07;2;2
ch015;ch015_08;2;3
ch015;ch015_08;2;4
ch015;ch015_08;2;5
ch015;ch015_08;2;6
ch015;ch015_08;2;7
ch015;ch015_07;2;8
ch015;ch015_06;2;9
ch015;ch015_05;2;10
ch015;ch015_09;3;0
ch015;ch015_10;3;1
ch015;ch015_11;3;2
ch015;ch015_12;3;3
ch015;ch015_12;3;4
ch015;ch015_12;3;5
ch015;ch015_12;3;6
ch015;ch015_12;3;7
ch015;ch015_11;3;8
ch015;ch015_10;3;9
ch015;ch015_09;3;10
ch015;ch015_13;4;0
ch015;ch015_14;4;1
ch015;ch015_15;4;2
ch015;ch015_16;4;3
ch015;ch015_17;4;4
ch015;ch015_18;4;5
ch015;ch015_19;4;6
ch015;ch015_20;4;7
avloc1r0;AVLoc1r0;0;0
avswtch0;AVSwtch0;0;0
avlstg40;AVLstg40;0;0
avltro03;AVLtRo03;0;0
avxhg3;AVXhg30;0;0
hsbtns8;Herob5N;0;0
hsbtns8;Herob5S;0;1
hsbtns8;Herob5D;0;2
hsbtns8;Herob5H;0;3
avgsieg0;AVGsieg0;0;0
avlddsn1;Avlddsn1;0;0
avlxgr08;AVLXgr08;0;0
advmwind;AvMWind0;0;0
advmwind;AvMWind1;0;1
advmwind;AvMWind2;0;2
advmwind;AvMWind3;0;3
advmwind;AvMWind4;0;4
advmwind;AvMWind5;0;5
ava0084;AVA0084;0;0
avxrk2;AVXrk20;0;0
avlf07g0;AVLf07g0;0;0
avlstg10;AVLstg10;0;0
tbrmdw_6;TBRDr1aa;0;0
tbrmdw_6;TBRDr1ab;0;1
tbrmdw_6;TBRDr1ac;0;2
tbrmdw_6;TBRDr1ad;0;3
tbrmdw_6;TBRDr1ae;0;4
tbrmdw_6;TBRDr1af;0;5
tbrmdw_6;TBRDr1ag;0;6
tbrmdw_6;TBRDr1ah;0;7
tbrmdw_6;TBRDr1ai;0;8
tbrmdw_6;TBRDr1aj;0;9
tbrmdw_6;TBRDr1ak;0;10
tbrmdw_6;TBRDr1al;0;11
tbrmdw_6;TBRDr1am;0;12
tbrmdw_6;TBRDr1an;0;13
tbrmdw_6;TBRDr1ao;0;14
tbrmdw_6;TBRDr1ap;0;15
tbrmdw_6;TBRDr1aq;0;16
tbrmdw_6;TBRDr1ar;0;17
tbrmdw_6;TBRDr1as;0;18
tbrmdw_6;TBRDr1at;0;19
tbrmdw_6;TBRDr1au;0;20
tbrmdw_6;TBRDr1av;0;21
tbrmdw_6;TBRDr1aw;0;22
tbrmdw_6;TBRDr1ax;0;23
tbrmdw_6;TBRDr1ay;0;24
tbrmdw_6;TBRDr1az;0;25
tbrmdw_6;TBRDr1ba;0;26
tbrmdw_6;TBRDr1bb;0;27
tbrmdw_6;TBRDr1bc;0;28
tbrmdw_6;TBRDr1bd;0;29
tbrmdw_6;TBRDr1be;0;30
tbrmdw_6;TBRDr1bf;0;31
tbrmdw_6;TBRDr1bg;0;32
tbrmdw_6;TBRDr1bh;0;33
tbrmdw_6;TBRDr1bi;0;34
tbrmdw_6;TBRDr1bj;0;35
tbrmdw_6;TBRDr1bk;0;36
tbrmdw_6;TBRDr1bl;0;37
tbrmdw_6;TBRDr1bm;0;38
tbrmdw_6;TBRDr1bn;0;39
spellint;Si00Null;0;0
spellint;Si01SumB;0;1
spellint;Si02Scut;0;2
spellint;Si03Iden;0;3
spellint;Si04VwEr;0;4
spellint;Si05Disg;0;5
spellint;Si06VwAr;0;6
spellint;Si07Flig;0;7
spellint;Si08WtWk;0;8
spellint;Si09DmWk;0;9
spellint;Si10Port;0;10
spellint;Si11Quik;0;11
spellint;Si12Mine;0;12
spellint;Si13StWl;0;13
spellint;Si14FrWl;0;14
spellint;Si15Quak;0;15
spellint;Si16MBlt;0;16
spellint;Si17IRay;0;17
spellint;Si18LBlt;0;18
spellint;Si19Deca;0;19
spellint;Si20ChLt;0;20
spellint;Si21Fros;0;21
spellint;Si22Spon;0;22
spellint;Si23FrBl;0;23
spellint;Si24Metr;0;24
spellint;Si25DRip;0;25
spellint;Si26Sacr;0;26
spellint;Si27FStr;0;27
spellint;Si28Shld;0;28
spellint;Si29AShl;0;29
spellint;Si30FShl;0;30
spellint;Si31PAir;0;31
spellint;Si32PFir;0;32
spellint;Si33PWat;0;33
spellint;Si34PEar;0;34
spellint;Si35Anti;0;35
spellint;Si36Disp;0;36
spellint;Si37Back;0;37
spellint;Si38Cure;0;38
spellint;Si39Resr;0;39
spellint;Si40Anim;0;40
spellint;Si41Sacr;0;41
spellint;Si42Bles;0;42
spellint;Si43Curs;0;43
spellint;Si44Lust;0;44
spellint;Si45Prec;0;45
spellint;Si46Weak;0;46
spellint;Si47Skin;0;47
spellint;Si48DRay;0;48
spellint;Si49Pray;0;49
spellint;Si50Mrth;0;50
spellint;Si50aSor;0;51
spellint;Si50bFor;0;52
spellint;Si51Misf;0;53
spellint;Si52Wind;0;54
spellint;Si53Muck;0;55
spellint;Si54Slay;0;56
spellint;Si55Fren;0;57
spellint;Si56TiLB;0;58
spellint;Si57Coun;0;59
spellint;Si58Bers;0;60
spellint;Si59Hypn;0;61
spellint;Si60Forg;0;62
spellint;Si61Blnd;0;63
spellint;Si62Tele;0;64
spellint;Si63Remv;0;65
spellint;Si64Clon;0;66
spellint;Si65SumC;0;67
spellint;Si66SumE;0;68
spellint;Si67SumW;0;69
spellint;Si68SumA;0;70
spellint;Si69Petr;0;71
spellint;Si70Pois;0;72
spellint;Si71Bind;0;73
spellint;Si72Dise;0;74
spellint;Si73Para;0;75
spellint;Si74Aged;0;76
spellint;Si75Clou;0;77
spellint;Si76Thun;0;78
cgog;Cgog11;0;0
cgog;Cgog12;0;1
cgog;Cgog13;0;2
cgog;Cgog14;0;3
cgog;Cgog15;0;4
cgog;Cgog16;0;5
cgog;Cgog17;0;6
cgog;Cgog18;0;7
cgog;Cgog01;1;0
cgog;Cgog05;1;1
cgog;Cgog06;1;2
cgog;Cgog07;1;3
cgog;Cgog08;1;4
cgog;Cgog09;1;5
cgog;Cgog08;1;6
cgog;Cgog07;1;7
cgog;Cgog06;1;8
cgog;Cgog05;1;9
cgog;Cgog01;2;0
cgog;Cgog02;2;1
cgog;Cgog03;2;2
cgog;Cgog04;2;3
cgog;Cgog03;2;4
cgog;Cgog02;2;5
cgog;Cgog01;3;0
cgog;Cgog53;3;1
cgog;Cgog54;3;2
cgog;Cgog55;3;3
cgog;Cgog56;3;4
cgog;Cgog57;3;5
cgog;Cgog58;3;6
cgog;Cgog01;4;0
cgog;Cgog21;4;1
cgog;Cgog22;4;2
cgog;Cgog23;4;3
cgog;Cgog24;4;4
cgog;Cgog25;4;5
cgog;Cgog26;4;6
cgog;Cgog01;5;0
cgog;Cgog59;5;1
cgog;Cgog60;5;2
cgog;Cgog61;5;3
cgog;Cgog62;5;4
cgog;Cgog63;5;5
cgog;Cgog64;5;6
cgog;Cgog63;5;7
cgog;Cgog64;5;8
cgog;Cgog01;7;0
cgog;Cgog19;7;1
cgog;Cgog20;7;2
cgog;Cgog20;8;0
cgog;Cgog19;8;1
